,Unnamed: 0,index,State,Pharmacy Name,Street Address 1 (physical store address),Street Address 2,City,Zip,Borough,county,location_lat,location_long,Location
10856,10856,10882,California,Pico Union Pharmacy,1273 S Union Avenue,,Los Angeles,90015,Los Angeles,Los Angeles County,34.045075484050600,-118.27681785062800,"1273 S Union Avenue, Los Angeles, California, 90015"
10857,10857,10883,California,New Pharmacy 2,72724 29 Palms Hwy,,Twentynine Palms,92277,San Bernardino,San Bernardino County,34.1356717,-116.075626,"72724 29 Palms Hwy, Twentynine Palms, California, 92277"
10858,10858,10884,California,Olympus Pharmacy Inc,14437 Ventura Blvd,,Sherman Oaks,91423,Los Angeles,Los Angeles County,34.15070718909770,-118.44692697559600,"14437 Ventura Blvd, Sherman Oaks, California, 91423"
10859,10859,10885,California,St Mina Pharmacy And Home Care,16701 Valley Blvd Suite E,,Fontana,92335,San Bernardino,San Bernardino County,,,"16701 Valley Blvd Suite E, Fontana, California, 92335"
10860,10860,10886,California,Carezone Pharmacy,860 Harbour Way South,,Richmond,94804,Contra Costa,Contra Costa County,37.92055981990120,-122.35994978121900,"860 Harbour Way South, Richmond, California, 94804"
10861,10861,10887,California,Queenscare Health Center Pharmacy - Hollywood,4618 Fountain Avenue,,Los Angeles,90029,Los Angeles,Los Angeles County,34.0955573,-118.2919097,"4618 Fountain Avenue, Los Angeles, California, 90029"
10862,10862,10888,California,Dragon Pharmacy,5839 Westminster Blvd,,Westminster,92683,Orange,Orange County,33.758888,-118.0275393877550,"5839 Westminster Blvd, Westminster, California, 92683"
10863,10863,10889,California,Queenscare Health Center Pharmacy - East 3rd Street,4816 East Third Street,,Los Angeles,90022,Los Angeles,Los Angeles County,,,"4816 East Third Street, Los Angeles, California, 90022"
10864,10864,10890,California,Safeway Pharmacy #2712,11050 Bollinger Canyon Rd,,San Ramon,94582,Contra Costa,Contra Costa County,37.77364593802580,-121.92300789082400,"11050 Bollinger Canyon Rd, San Ramon, California, 94582"
10865,10865,10891,California,Safeway Pharmacy #1547,1450 Howard Avenue,,Burlingame,94010,San Mateo,San Mateo County,37.57636705,-122.34833677599500,"1450 Howard Avenue, Burlingame, California, 94010"
10866,10866,10892,California,Mariner Advanced Pharmacy Corp,43 E 3rd Ave,,San Mateo,94401,San Mateo,San Mateo County,37.56363271428570,-122.32525057142900,"43 E 3rd Ave, San Mateo, California, 94401"
10867,10867,10893,California,Mariposa Pharmacy,2970 W. Olympic Blvd Suite 104,,Los Angeles,90006,Los Angeles,Los Angeles County,,,"2970 W. Olympic Blvd Suite 104, Los Angeles, California, 90006"
10868,10868,10894,California,Ararat Plaza Pharmacy,1248 S. Gelndale Ave Suite M,,Glendale,91205,Los Angeles,Los Angeles County,,,"1248 S. Gelndale Ave Suite M, Glendale, California, 91205"
10869,10869,10895,California,Family Healthcare Network,12586 Avenue 408,,Orosi,936479454,Tulare,Tulare County,,,"12586 Avenue 408, Orosi, California, 936479454"
10870,10870,10896,California,Cvs Pharmacy #10199,26059 Mission Blvd,,Hayward,94544,Alameda,Alameda County,37.651908315470500,-122.06734330564500,"26059 Mission Blvd, Hayward, California, 94544"
10871,10871,10897,California,Cvs/pharmacy #10146,12746 W Jefferson Blvd Suite 3160,,Playa Vista,90094,Los Angeles,Los Angeles County,,,"12746 W Jefferson Blvd Suite 3160, Playa Vista, California, 90094"
10872,10872,10898,California,Wood Ranch Pharmacy & Compounding Center,1464 Madera Road,,Simi Valley,93065,Ventura,Ventura County,34.26550303030300,-118.79612472727300,"1464 Madera Road, Simi Valley, California, 93065"
10873,10873,10899,California,Auburn Pharmacy And Compounding Center,5645 Auburn St,,Bakersfield,93306,Kern,Kern County,35.39784788466260,-118.93086179836800,"5645 Auburn St, Bakersfield, California, 93306"
10874,10874,10900,California,Satellite Medication Dispensing,1509 Wilson Terrace,West Tower Rm 4b13,Glendale,912064007,Los Angeles,Los Angeles County,,,"1509 Wilson Terrace, Glendale, California, 912064007"
10875,10875,10901,California,Olympic Boulevard Pharmacy,8950 W Olympic Blvd #103 And 104,,Beverly Hills,90211,Los Angeles,Los Angeles County,,,"8950 W Olympic Blvd #103 And 104, Beverly Hills, California, 90211"
10876,10876,10902,California,E-Z Care Pharmacy,202 N. Euclid St.,,Santa Ana,92703,Orange,Orange County,33.7596241,-117.9376533,"202 N. Euclid St., Santa Ana, California, 92703"
10877,10877,10903,California,Mickey Fine Pharmacy & Snack Shop,2000 Avenue Of The Stars,,Los Angeles,90067,Los Angeles,Los Angeles County,34.0582855,-118.4147856,"2000 Avenue Of The Stars, Los Angeles, California, 90067"
10878,10878,10904,California,Community Health Centers,150 Tejas Place,,Nipomo,93444,San Luis Obispo,San Luis Obispo County,35.02701295,-120.4987845171680,"150 Tejas Place, Nipomo, California, 93444"
10879,10879,10905,California,Walgreens #12529,305 North Breed St,,Los Angeles,90033,Los Angeles,Los Angeles County,34.047457938775500,-118.2087842244900,"305 North Breed St, Los Angeles, California, 90033"
10880,10880,10906,California,Walgreens #12298,852 E Manning Ave,,Reedley,93654,Fresno,Fresno County,36.60467305,-119.44028489562200,"852 E Manning Ave, Reedley, California, 93654"
10881,10881,10907,California,Walgreens #12023,24790 Valley St,,Santa Clarita,91321,Los Angeles,Los Angeles County,34.379498281423100,-118.54041287131000,"24790 Valley St, Santa Clarita, California, 91321"
10882,10882,10908,California,Walgreens #11653,1320 Encinitas Blvd,,Encinitas,92024,San Diego,San Diego County,33.046083536362300,-117.26182580276300,"1320 Encinitas Blvd, Encinitas, California, 92024"
10883,10883,10909,California,Walgreens #11081,1285 S Mission Road,,Fallbrook,92028,San Diego,San Diego County,33.369727,-117.251726,"1285 S Mission Road, Fallbrook, California, 92028"
10884,10884,10910,California,Walgreens #10827,1435 High St,,Delano,93215,Kern,Kern County,35.774581204081600,-119.24840191836700,"1435 High St, Delano, California, 93215"
10885,10885,10911,California,Walgreens #10599,4014 Plaza Goldorado Circle,,Cameron Park,95682,El Dorado,El Dorado County,38.6621908538065,-120.96961347581800,"4014 Plaza Goldorado Circle, Cameron Park, California, 95682"
10886,10886,10912,California,Walgreens #09781,82-955 Avenue 48,Building B,Indio,92201,Riverside,Riverside County,,,"82-955 Avenue 48, Indio, California, 92201"
10887,10887,10913,California,Walgreens #06496,2321 Hawthorne Blvd,,Redondo Beach,90278,Los Angeles,Los Angeles County,33.873165394259600,-118.35273946324200,"2321 Hawthorne Blvd, Redondo Beach, California, 90278"
10888,10888,10914,California,Walgreens #06255,621 I St,,Chula Vista,91910,San Diego,San Diego County,32.62735048180360,-117.08895306434500,"621 I St, Chula Vista, California, 91910"
10889,10889,10915,California,Walgreens #05798,401n Azusa Avenue,,Covina,91722,Los Angeles,Los Angeles County,34.0966831,-117.907684,"401n Azusa Avenue, Covina, California, 91722"
10890,10890,10916,California,Walgreens #04382,795e Foothill Blvd,,Pomona,91767,Los Angeles,Los Angeles County,34.1070617,-117.7374136,"795e Foothill Blvd, Pomona, California, 91767"
10891,10891,10917,California,Walgreens #04107,10 West Main St,,Woodland,95695,Yolo,Yolo County,38.67763635535510,-121.78451475456200,"10 West Main St, Woodland, California, 95695"
10892,10892,10918,California,Walgreens #03560,1201 E. Yorba Linda Blvd,,Placentia,92870,Orange,Orange County,33.8887517,-117.8412959,"1201 E. Yorba Linda Blvd, Placentia, California, 92870"
10893,10893,10919,California,Walgreens #03671,342 W Calaveras Blvd,,Milpitas,95035,Santa Clara,Santa Clara County,37.4263341,-121.9114848,"342 W Calaveras Blvd, Milpitas, California, 95035"
10894,10894,10920,California,Walgreens #03636,3237 E Chapman Ave,,Orange,92869,Orange,Orange County,33.78786466798400,-117.8176029366950,"3237 E Chapman Ave, Orange, California, 92869"
10895,10895,10921,California,Walgreens #03624,275 Sacramento St,,San Francisco,94111,San Francisco,San Francisco County,37.7942154,-122.3988157,"275 Sacramento St, San Francisco, California, 94111"
10896,10896,10922,California,Walgreens #03344,4170 El Camino Real,,Palo Alto,94306,Santa Clara,Santa Clara County,37.4298828,-122.1517636,"4170 El Camino Real, Palo Alto, California, 94306"
10897,10897,10923,California,Walgreens #05616,5913 Carson St,,Lakewood,90713,Los Angeles,Los Angeles County,33.83253,-118.11467610204100,"5913 Carson St, Lakewood, California, 90713"
10898,10898,10924,California,Walgreens #03330,1640 R Street,,Merced,95340,Merced,Merced County,37.304135111273600,-120.49262831320400,"1640 R Street, Merced, California, 95340"
10899,10899,10925,California,Walgreens #05599,2120 Polk Street,,San Francisco,94109,San Francisco,San Francisco County,37.796410700000000,-122.42153377389100,"2120 Polk Street, San Francisco, California, 94109"
10900,10900,10926,California,Walgreens #03297,3093 Marlow Road,,Santa Rosa,95403,Sonoma,Sonoma County,38.4661216,-122.7519397,"3093 Marlow Road, Santa Rosa, California, 95403"
10901,10901,10927,California,Walgreens #05591,24930 Western Ave,,Harbor City,90710,Los Angeles,Los Angeles County,,,"24930 Western Ave, Harbor City, California, 90710"
10902,10902,10928,California,Walgreens #05566,17010 Chatsworth St,,Granada Hills,91344,Los Angeles,Los Angeles County,34.26469483333330,-118.5027315,"17010 Chatsworth St, Granada Hills, California, 91344"
10903,10903,10929,California,Walgreens #05556,17051 Bear Valley Road,,Hesperia,92345,San Bernardino,San Bernardino County,34.47088016622940,-117.29099569863100,"17051 Bear Valley Road, Hesperia, California, 92345"
10904,10904,10930,California,Walgreens #05555,550 S Riverside Ave,,Rialto,92376,San Bernardino,San Bernardino County,34.09090754541090,-117.37045597199100,"550 S Riverside Ave, Rialto, California, 92376"
10905,10905,10931,California,Walgreens #05528,4041 N Sierra Way,,San Bernardino,92407,San Bernardino,San Bernardino County,34.1455962,-117.2850982,"4041 N Sierra Way, San Bernardino, California, 92407"
10906,10906,10932,California,Walgreens #05527,25011 Alessandro Blvd,,Moreno Valley,92553,Riverside,Riverside County,33.917273,-117.222554,"25011 Alessandro Blvd, Moreno Valley, California, 92553"
10907,10907,10933,California,Walgreens #05526,1932 Wilshire Blvd,,Santa Monica,90403,Los Angeles,Los Angeles County,34.031253,-118.48318,"1932 Wilshire Blvd, Santa Monica, California, 90403"
10908,10908,10934,California,Walgreens #05525,7155 Van Nuys Blvd,,Van Nuys,91405,Los Angeles,Los Angeles County,34.20036095918370,-118.44885655102000,"7155 Van Nuys Blvd, Van Nuys, California, 91405"
10909,10909,10935,California,Walgreens #05506,118 E Base Line Road,,Rialto,92376,San Bernardino,San Bernardino County,,,"118 E Base Line Road, Rialto, California, 92376"
10910,10910,10936,California,Walgreens #05501,3999 Foothills Blvd,,Roseville,95747,Placer,Placer County,38.7415053,-121.3083394527280,"3999 Foothills Blvd, Roseville, California, 95747"
10911,10911,10937,California,Walgreens #05500,4331 Antelope Road,,Sacramento,95843,Sacramento,Sacramento County,38.70373252040820,-121.36123983673500,"4331 Antelope Road, Sacramento, California, 95843"
10912,10912,10938,California,Walgreens #06125,6325 Rosemead Blvd,,San Gabriel,91775,Los Angeles,Los Angeles County,34.1141105,-118.07413,"6325 Rosemead Blvd, San Gabriel, California, 91775"
10913,10913,10939,California,Walgreens #06124,9750 Woodman Ave,,Arleta,91331,Los Angeles,Los Angeles County,34.2482244,-118.44812738646100,"9750 Woodman Ave, Arleta, California, 91331"
10914,10914,10940,California,Walgreens #06101,3655 Alhambra Ave,,Martinez,94553,Contra Costa,Contra Costa County,37.998706090909100,-122.13199990909100,"3655 Alhambra Ave, Martinez, California, 94553"
10915,10915,10941,California,Walgreens #06094,3005 Midway Drive,,San Diego,92110,San Diego,San Diego County,32.749609,-117.206879,"3005 Midway Drive, San Diego, California, 92110"
10916,10916,10942,California,Walgreens #06082,626 S Clovis Ave,,Fresno,93727,Fresno,Fresno County,36.736524231600700,-119.700117,"626 S Clovis Ave, Fresno, California, 93727"
10917,10917,10943,California,Walgreens #06061,1241 W Foothill Blvd,,Upland,91786,San Bernardino,San Bernardino County,34.1069319,-117.6550347,"1241 W Foothill Blvd, Upland, California, 91786"
10918,10918,10944,California,Walgreens #06036,4051 Douglas Blvd,,Granite Bay,95746,Placer,Placer County,,,"4051 Douglas Blvd, Granite Bay, California, 95746"
10919,10919,10945,California,Walgreens #06018,831 E Avenue K,,Lancaster,93535,Los Angeles,Los Angeles County,34.6750553658552,-118.11418575681400,"831 E Avenue K, Lancaster, California, 93535"
10920,10920,10946,California,Walgreens #06017,2840 W Avenue L,,Lancaster,93536,Los Angeles,Los Angeles County,34.660141351290400,-118.18211473408000,"2840 W Avenue L, Lancaster, California, 93536"
10921,10921,10947,California,Walgreens #05972,12001 Euclid St,,Garden Grove,92840,Orange,Orange County,33.788538,-117.941279,"12001 Euclid St, Garden Grove, California, 92840"
10922,10922,10948,California,Walgreens #03476,100 W Walnut Ave,,Visalia,93277,Tulare,Tulare County,36.31338505,-119.2926904646860,"100 W Walnut Ave, Visalia, California, 93277"
10923,10923,10949,California,Walgreens #03296,191 East 3rd Ave,,San Mateo,94401,San Mateo,San Mateo County,37.56491908163270,-122.32340493877600,"191 East 3rd Ave, San Mateo, California, 94401"
10924,10924,10950,California,Walgreens #03295,8102 International Blvd,,Oakland,94621,Alameda,Alameda County,37.755958938775500,-122.18055632653100,"8102 International Blvd, Oakland, California, 94621"
10925,10925,10951,California,Walgreens #03294,2628 Mount Vernon Ave,,Bakersfield,93306,Kern,Kern County,35.392704206896500,-118.96757444827600,"2628 Mount Vernon Ave, Bakersfield, California, 93306"
10926,10926,10952,California,Walgreens #03272,3315 South H St,,Bakersfield,93304,Kern,Kern County,35.324698,-119.021308,"3315 South H St, Bakersfield, California, 93304"
10927,10927,10953,California,Walgreens #03222,40 Chester Ave,,Bakersfield,93301,Kern,Kern County,35.354436166666700,-119.01882143750000,"40 Chester Ave, Bakersfield, California, 93301"
10928,10928,10954,California,Walgreens #03185,825 Market Street,,San Francisco,94103,San Francisco,San Francisco County,37.785599,-122.405868,"825 Market Street, San Francisco, California, 94103"
10929,10929,10955,California,Walgreens #03171,1050 Redwood Street,,Vallejo,94590,Solano,Solano County,38.12240930409420,-122.25112414354500,"1050 Redwood Street, Vallejo, California, 94590"
10930,10930,10956,California,Walgreens #03588,3000 South Bristol St,,Santa Ana,92704,Orange,Orange County,33.707274,-117.885583,"3000 South Bristol St, Santa Ana, California, 92704"
10931,10931,10957,California,Walgreens #05700,1574 E Valley Pkwy,,Escondido,92027,San Diego,San Diego County,33.134168,-117.060011,"1574 E Valley Pkwy, Escondido, California, 92027"
10932,10932,10958,California,Walgreens #05702,934 N Hacienda Blvd,,La Puente,91744,Los Angeles,Los Angeles County,34.03624332607870,-117.94994681370200,"934 N Hacienda Blvd, La Puente, California, 91744"
10933,10933,10959,California,Walgreens #05743,7560 Topanga Canyon Blvd,,Canoga Park,91303,Los Angeles,Los Angeles County,34.207650800000000,-118.60552234411900,"7560 Topanga Canyon Blvd, Canoga Park, California, 91303"
10934,10934,10960,California,Walgreens #05744,128 S State College Blvd,,Anaheim,92806,Orange,Orange County,33.84202297959180,-117.889309,"128 S State College Blvd, Anaheim, California, 92806"
10935,10935,10961,California,Walgreens #05771,17522 Beach Blvd,,Huntington Beach,92647,Orange,Orange County,33.70796565,-117.98851056495000,"17522 Beach Blvd, Huntington Beach, California, 92647"
10936,10936,10962,California,Walgreens #05772,2690 Pacific Coast Hwy,,Torrance,90505,Los Angeles,Los Angeles County,33.79142625,-118.33326017083900,"2690 Pacific Coast Hwy, Torrance, California, 90505"
10937,10937,10963,California,Walgreens #05773,11800 Artesia Blvd,,Artesia,90701,Los Angeles,Los Angeles County,33.872933,-118.082134,"11800 Artesia Blvd, Artesia, California, 90701"
10938,10938,10964,California,Walgreens #05774,7787 Sunrise Blvd,,Citrus Heights,95610,Sacramento,Sacramento County,38.70728541379310,-121.2718835862070,"7787 Sunrise Blvd, Citrus Heights, California, 95610"
10939,10939,10965,California,Walgreens #12862,12184 Palmdale Ave,,Victorville,92392,San Bernardino,San Bernardino County,,,"12184 Palmdale Ave, Victorville, California, 92392"
10940,10940,10966,California,Walgreens #03346,399 El Camino Real,,South San Francisco,94080,San Mateo,San Mateo County,37.645813,-122.427675,"399 El Camino Real, South San Francisco, California, 94080"
10941,10941,10967,California,Walgreens #03358,1301 Franklin St,,San Francisco,94109,San Francisco,San Francisco County,37.7865219,-122.423403,"1301 Franklin St, San Francisco, California, 94109"
10942,10942,10968,California,Walgreens #03378,1376 Kooser Road,,San Jose,95118,Santa Clara,Santa Clara County,37.2456599,-121.8896133,"1376 Kooser Road, San Jose, California, 95118"
10943,10943,10969,California,Walgreens #03383,141 Kearny St,,San Francisco,94108,San Francisco,San Francisco County,37.7894374,-122.40411266171500,"141 Kearny St, San Francisco, California, 94108"
10944,10944,10970,California,Walgreens #03380,1306 S Mary Ave,,Sunnyvale,94087,Santa Clara,Santa Clara County,37.351578,-122.05014989950100,"1306 S Mary Ave, Sunnyvale, California, 94087"
10945,10945,10971,California,Walgreens #03445,2799 S White Rd,,San Jose,95148,Santa Clara,Santa Clara County,37.3255333,-121.7981669,"2799 S White Rd, San Jose, California, 95148"
